trinotate.gene_id	trinotate.gene_ontology_BLASTP
LALB_v3.1_00794	GO:0005694, GO:0005634, GO:0017053, GO:0003682, GO:0140682, GO:0050660, GO:0032453, GO:0016491, GO:0006325, GO:0033696, GO:0070828, GO:0007474, GO:0000122, GO:0048477, GO:0090309, GO:0045944
LALB_v3.1_00591	GO:0031594, GO:0005886, GO:0031209, GO:0030036, GO:0007409, GO:0033627, GO:0016477, GO:0000902, GO:0030031, GO:0007417, GO:0008407, GO:0030866, GO:0007010, GO:0007520, GO:0007528, GO:0001764, GO:0048812, GO:0034315, GO:0008360, GO:0050807
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00605	GO:0030424, GO:0034703, GO:0005261, GO:0045475, GO:0055080
LALB_v3.1_00950	GO:0016020, GO:0005886, GO:0015280, GO:0005272, GO:0071462, GO:0042756, GO:0035002, GO:0009415, GO:0035725, GO:0006814
LALB_v3.1_00070	GO:0005634, GO:0003700, GO:0070888, GO:0046982, GO:0061564, GO:0048813, GO:0048663, GO:0045944, GO:0008052, GO:0007423, GO:0016360
LALB_v3.1_00117	.
LALB_v3.1_01013	.
LALB_v3.1_00458	.
LALB_v3.1_01006	.
LALB_v3.1_00484	.
LALB_v3.1_01010	GO:0005829, GO:0005634, GO:0160104, GO:0004809, GO:0000049, GO:0002940
LALB_v3.1_00953	GO:0005743, GO:0005762, GO:0005739, GO:0003735, GO:0032543, GO:0006412
LALB_v3.1_00678	GO:0005525, GO:0003924
LALB_v3.1_00073	.
LALB_v3.1_00015	.
LALB_v3.1_00317	GO:0005783, GO:0005739, GO:0044325, GO:0006915, GO:0000045, GO:0032469, GO:1990456, GO:0034497, GO:0072659
LALB_v3.1_00317	GO:0005783, GO:0005739, GO:0044325, GO:0006915, GO:0000045, GO:0032469, GO:1990456, GO:0034497, GO:0072659
LALB_v3.1_00317	GO:0005783, GO:0005739, GO:0044325, GO:0006915, GO:0000045, GO:0032469, GO:1990456, GO:0034497, GO:0072659
LALB_v3.1_00676	.
LALB_v3.1_00041	GO:0005912, GO:0030054, GO:0036064, GO:0005737, GO:0098978, GO:0005886, GO:0014069, GO:0008013, GO:0008092, GO:0045176, GO:0001837, GO:0060441, GO:0045197, GO:0030011, GO:0072205, GO:0030901, GO:0030336, GO:0035331, GO:0042130, GO:0060563, GO:0030859, GO:0060999, GO:0035332, GO:0045880, GO:0051965, GO:0099173, GO:0071896, GO:0065003, GO:0042981, GO:0045186
LALB_v3.1_00041	GO:0005912, GO:0030054, GO:0036064, GO:0005737, GO:0098978, GO:0005886, GO:0014069, GO:0008013, GO:0008092, GO:0045176, GO:0001837, GO:0060441, GO:0045197, GO:0030011, GO:0072205, GO:0030901, GO:0030336, GO:0035331, GO:0042130, GO:0060563, GO:0030859, GO:0060999, GO:0035332, GO:0045880, GO:0051965, GO:0099173, GO:0071896, GO:0065003, GO:0042981, GO:0045186
LALB_v3.1_00041	GO:0005912, GO:0030054, GO:0036064, GO:0005737, GO:0098978, GO:0005886, GO:0014069, GO:0008013, GO:0008092, GO:0045176, GO:0001837, GO:0060441, GO:0045197, GO:0030011, GO:0072205, GO:0030901, GO:0030336, GO:0035331, GO:0042130, GO:0060563, GO:0030859, GO:0060999, GO:0035332, GO:0045880, GO:0051965, GO:0099173, GO:0071896, GO:0065003, GO:0042981, GO:0045186
LALB_v3.1_00967	GO:0005730, GO:0005786, GO:0008312, GO:0006617
LALB_v3.1_00967	GO:0005730, GO:0005786, GO:0008312, GO:0006617
LALB_v3.1_00995	GO:0005789, GO:0005615, GO:0000139, GO:0005886, GO:0005509, GO:0140853, GO:0005113, GO:0008233, GO:0001708, GO:0007267, GO:0048702, GO:0048703, GO:0060956, GO:0030900, GO:0042063, GO:0030182, GO:0048663, GO:0048709, GO:0045880, GO:0016540, GO:0010468, GO:0097264, GO:0007224, GO:0055002
LALB_v3.1_00995	GO:0005789, GO:0005615, GO:0000139, GO:0005886, GO:0005509, GO:0140853, GO:0005113, GO:0008233, GO:0001708, GO:0007267, GO:0048702, GO:0048703, GO:0060956, GO:0030900, GO:0042063, GO:0030182, GO:0048663, GO:0048709, GO:0045880, GO:0016540, GO:0010468, GO:0097264, GO:0007224, GO:0055002
LALB_v3.1_00456	.
LALB_v3.1_01008	GO:0005737, GO:0004471, GO:0004473, GO:0046872, GO:0051287, GO:0008948
LALB_v3.1_01008	GO:0005737, GO:0004471, GO:0004473, GO:0046872, GO:0051287, GO:0008948
LALB_v3.1_01008	GO:0005737, GO:0004471, GO:0004473, GO:0046872, GO:0051287, GO:0008948
LALB_v3.1_01008	GO:0005737, GO:0004471, GO:0004473, GO:0046872, GO:0051287, GO:0008948
LALB_v3.1_00029	.
LALB_v3.1_00631	GO:0016323, GO:0016020, GO:0005886, GO:0005328, GO:0005034, GO:0042065, GO:0050891, GO:0006836, GO:0042066, GO:0047484, GO:0009414, GO:0035725, GO:0019226
LALB_v3.1_00312	.
LALB_v3.1_00203	GO:0005524, GO:0016887, GO:0043273, GO:0003924, GO:0017111
LALB_v3.1_00261	GO:0045177, GO:0005886, GO:0043235, GO:0005524, GO:0005509, GO:0004713, GO:0004714, GO:0016339, GO:0007030, GO:0007156, GO:0045792, GO:0051897, GO:0090303, GO:0006468, GO:0007169, GO:0042060
LALB_v3.1_00962	GO:0005929, GO:0005737, GO:0005829, GO:1990788, GO:0005654, GO:0005634, GO:0008013, GO:0019901, GO:0035904, GO:0060976, GO:0007368, GO:0001947, GO:0045879, GO:0000122, GO:2000059, GO:0001843, GO:2001040, GO:0043588, GO:0007224, GO:0021776, GO:0021775, GO:0007286, GO:0021513, GO:0003281
LALB_v3.1_00224	GO:0005634, GO:0003682, GO:0000993, GO:0006338, GO:0006974, GO:0031571, GO:0045893, GO:1904263, GO:0010506
LALB_v3.1_00224	GO:0005634, GO:0003682, GO:0000993, GO:0006338, GO:0006974, GO:0031571, GO:0045893, GO:1904263, GO:0010506
LALB_v3.1_00224	GO:0005634, GO:0003682, GO:0000993, GO:0006338, GO:0006974, GO:0031571, GO:0045893, GO:1904263, GO:0010506
LALB_v3.1_00811	GO:0008146
LALB_v3.1_00119	GO:0005604, GO:0042995, GO:0005614, GO:0098684, GO:0048786, GO:0043083, GO:0005509, GO:0005539, GO:0030198, GO:0010811
LALB_v3.1_00845	GO:0005886, GO:0043235, GO:0004016, GO:0005524, GO:0008528, GO:0005525, GO:0004383, GO:0042562, GO:0016941, GO:0017046, GO:0001653, GO:0004672, GO:0097746, GO:0007589, GO:0007166, GO:0006182, GO:0019934, GO:0042417, GO:0016525, GO:0030308, GO:0048662, GO:0010753, GO:0035815, GO:0035810, GO:0007168, GO:0008217, GO:0043114
LALB_v3.1_00745	GO:0012505, GO:0005783, GO:0005789, GO:0061630, GO:0008270, GO:0036503, GO:0045926, GO:0016567, GO:0007418
LALB_v3.1_00514	.
LALB_v3.1_00711	GO:0030054, GO:0070062, GO:0005759, GO:0005739, GO:0016604, GO:0031965, GO:0047631, GO:0019144, GO:0046032, GO:0055086
LALB_v3.1_00125	.
LALB_v3.1_00308	GO:0005783, GO:0042765, GO:0003923, GO:0016255, GO:0006508
LALB_v3.1_00411	GO:0005737, GO:0005634, GO:0031267, GO:0006886
LALB_v3.1_00935	GO:0016020
LALB_v3.1_00935	GO:0016020
LALB_v3.1_00445	.
LALB_v3.1_00691	GO:0005634, GO:0003677
LALB_v3.1_01017	GO:0016020
LALB_v3.1_00113	GO:0043005, GO:0045211, GO:0045202, GO:0022848, GO:0004888, GO:0017085, GO:0007271
LALB_v3.1_00113	GO:0043005, GO:0045211, GO:0045202, GO:0022848, GO:0004888, GO:0017085, GO:0007271
LALB_v3.1_00310	GO:0005737, GO:0005576, GO:0048471, GO:0003676, GO:0001525, GO:0007155, GO:0045766, GO:0001938, GO:0001570
LALB_v3.1_00175	GO:0005737, GO:0016607, GO:0000445, GO:0003729, GO:0030154, GO:0006406, GO:0006397, GO:0032786, GO:0008380
LALB_v3.1_00175	GO:0005737, GO:0016607, GO:0000445, GO:0003729, GO:0030154, GO:0006406, GO:0006397, GO:0032786, GO:0008380
LALB_v3.1_00306	.
LALB_v3.1_00960	.
LALB_v3.1_00274	.
LALB_v3.1_00209	.
LALB_v3.1_00209	.
LALB_v3.1_00505	GO:0005694, GO:0032021, GO:0005634, GO:0017053, GO:0003723, GO:0000122, GO:0034244
LALB_v3.1_00628	GO:0042302
LALB_v3.1_00023	.
LALB_v3.1_00756	GO:0030425, GO:0032590, GO:0016020, GO:0005886, GO:0005549, GO:0004984, GO:0004888, GO:0050911, GO:0007608, GO:0007165
LALB_v3.1_00856	.
LALB_v3.1_00858	.
LALB_v3.1_00581	GO:0016020
LALB_v3.1_00581	GO:0016020
LALB_v3.1_00784	GO:0022625, GO:0022626, GO:0003723, GO:0003735, GO:0002181
LALB_v3.1_00959	GO:0005737, GO:0005829, GO:0005634, GO:0048471, GO:0005886, GO:0003677, GO:1901981, GO:0061630, GO:0004842, GO:0008270, GO:0008356, GO:0048749, GO:0030718, GO:0007476, GO:0007616, GO:0007498, GO:0035204, GO:0007399, GO:0007400, GO:0007422, GO:0045807, GO:0045747, GO:0008104, GO:0000209, GO:0045314, GO:0046532, GO:0007423, GO:0016360, GO:0007419
LALB_v3.1_00079	GO:0017101, GO:0005737, GO:0005829, GO:0005524, GO:0004819, GO:0048813, GO:0006425
LALB_v3.1_00004	.
LALB_v3.1_00004	.
LALB_v3.1_01012	GO:0005694, GO:0005737, GO:0005829, GO:0005654, GO:0005634, GO:0005657, GO:0097550, GO:0043138, GO:0005524, GO:0016887, GO:0003678, GO:0009378, GO:0004386, GO:0042802, GO:0003676, GO:0000993, GO:0051301, GO:0072757, GO:1901655, GO:0071466, GO:0051304, GO:0006259, GO:0006281, GO:0006260, GO:0006268, GO:0000724, GO:0000278, GO:1990506, GO:2000042, GO:0034244, GO:1990414
LALB_v3.1_00884	GO:0005737, GO:0005634, GO:0005886, GO:0030097, GO:2001243, GO:0008284, GO:0051092, GO:1901224, GO:0007165
LALB_v3.1_00626	GO:0042302
LALB_v3.1_00758	.
LALB_v3.1_00094	GO:0005737, GO:0005829, GO:1990229, GO:0005634, GO:0051537, GO:0051536, GO:0044571, GO:0006879, GO:0097428
LALB_v3.1_00094	GO:0005737, GO:0005829, GO:1990229, GO:0005634, GO:0051537, GO:0051536, GO:0044571, GO:0006879, GO:0097428
LALB_v3.1_00248	.
LALB_v3.1_00420	.
LALB_v3.1_00822	GO:0005737, GO:0016020, GO:0005886, GO:0004180, GO:0031404, GO:0070573, GO:0004222, GO:0008237, GO:0008241, GO:0008270, GO:0002003, GO:0010815, GO:0008283, GO:0042447, GO:0042445, GO:0001822, GO:0003084, GO:0060319, GO:0008217, GO:0048167, GO:0003081, GO:0010814
LALB_v3.1_00822	GO:0005737, GO:0016020, GO:0005886, GO:0004180, GO:0031404, GO:0070573, GO:0004222, GO:0008237, GO:0008241, GO:0008270, GO:0002003, GO:0010815, GO:0008283, GO:0042447, GO:0042445, GO:0001822, GO:0003084, GO:0060319, GO:0008217, GO:0048167, GO:0003081, GO:0010814
LALB_v3.1_00364	.
LALB_v3.1_00364	.
LALB_v3.1_00914	.
LALB_v3.1_00914	.
LALB_v3.1_00914	.
LALB_v3.1_00233	.
LALB_v3.1_00142	GO:0005737, GO:0005829, GO:0006914, GO:0044351, GO:0042594
LALB_v3.1_00722	GO:0080008, GO:0005737, GO:0005829, GO:0016604, GO:0016363, GO:0005654, GO:0005634, GO:0032991, GO:0030674, GO:0016567
LALB_v3.1_00652	GO:0005737, GO:0016020, GO:0005509, GO:0004198, GO:0007298, GO:0016322, GO:0016540, GO:0006508
LALB_v3.1_00652	GO:0015629, GO:0005737, GO:0005783, GO:0005794, GO:0043025, GO:0005509, GO:0004198, GO:0042335, GO:0050832, GO:0008340, GO:0009953, GO:0008345, GO:0007520, GO:0016322, GO:0016540, GO:0006508
LALB_v3.1_00652	GO:0005737, GO:0016020, GO:0005509, GO:0004198, GO:0007298, GO:0016322, GO:0016540, GO:0006508
LALB_v3.1_00321	GO:0002080, GO:0001669, GO:0061630, GO:0008270, GO:0035041, GO:0035045
LALB_v3.1_00770	.
LALB_v3.1_00246	GO:0005737, GO:0005829, GO:0005524, GO:0004335, GO:0005534, GO:0046835, GO:0019402, GO:0033499, GO:0006012, GO:0061623
LALB_v3.1_00349	GO:0005964, GO:0005886, GO:0005516, GO:0005977
LALB_v3.1_00349	GO:0005964, GO:0005886, GO:0005516, GO:0005977
LALB_v3.1_00349	GO:0005964, GO:0005886, GO:0005516, GO:0005977
LALB_v3.1_00349	GO:0005964, GO:0005886, GO:0005516, GO:0005977
LALB_v3.1_00349	GO:0005964, GO:0005886, GO:0005516, GO:0005977
LALB_v3.1_00685	.
LALB_v3.1_00472	GO:0005739, GO:0005654, GO:1990904, GO:0003677, GO:0003730, GO:0043021, GO:0003723, GO:0035368, GO:0021884, GO:2000623, GO:0001514, GO:0021756
LALB_v3.1_00870	GO:0045179, GO:0016324, GO:0005737, GO:0005829, GO:0005634, GO:0005886, GO:0001965, GO:0005092, GO:0005096, GO:0055059, GO:0032291, GO:0007049, GO:0030866, GO:0007303, GO:0050832, GO:0008069, GO:0000578, GO:0060857, GO:0007186, GO:0010001, GO:0003015, GO:0007310, GO:0009786, GO:0008277, GO:0009408, GO:0006979, GO:0042594, GO:0019991, GO:0007419
LALB_v3.1_00870	GO:0045179, GO:0016324, GO:0005737, GO:0005829, GO:0005634, GO:0005886, GO:0001965, GO:0005092, GO:0005096, GO:0055059, GO:0032291, GO:0007049, GO:0030866, GO:0007303, GO:0050832, GO:0008069, GO:0000578, GO:0060857, GO:0007186, GO:0010001, GO:0003015, GO:0007310, GO:0009786, GO:0008277, GO:0009408, GO:0006979, GO:0042594, GO:0019991, GO:0007419
LALB_v3.1_00870	GO:0045179, GO:0016324, GO:0005737, GO:0005829, GO:0005634, GO:0005886, GO:0001965, GO:0005092, GO:0005096, GO:0055059, GO:0032291, GO:0007049, GO:0030866, GO:0007303, GO:0050832, GO:0008069, GO:0000578, GO:0060857, GO:0007186, GO:0010001, GO:0003015, GO:0007310, GO:0009786, GO:0008277, GO:0009408, GO:0006979, GO:0042594, GO:0019991, GO:0007419
LALB_v3.1_00870	GO:0045179, GO:0016324, GO:0005737, GO:0005829, GO:0005634, GO:0005886, GO:0001965, GO:0005092, GO:0005096, GO:0055059, GO:0032291, GO:0007049, GO:0030866, GO:0007303, GO:0050832, GO:0008069, GO:0000578, GO:0060857, GO:0007186, GO:0010001, GO:0003015, GO:0007310, GO:0009786, GO:0008277, GO:0009408, GO:0006979, GO:0042594, GO:0019991, GO:0007419
LALB_v3.1_00562	.
LALB_v3.1_00657	GO:0009897, GO:0031012, GO:0005615, GO:0005886, GO:0050135, GO:0061809, GO:0005030, GO:0038187, GO:0004888, GO:0046790, GO:0007411, GO:0002752, GO:0051607, GO:0009597, GO:0045087, GO:0040011, GO:0002225, GO:0010508, GO:0050688, GO:0008063
LALB_v3.1_01071	GO:0005783, GO:0005789, GO:0003841, GO:0016024, GO:0006654, GO:0001819
LALB_v3.1_00477	.
LALB_v3.1_00066	GO:0005737, GO:0005829, GO:0005654, GO:0005634, GO:0016706, GO:0005506, GO:0008757, GO:0106335, GO:0016300, GO:0000049, GO:0008270, GO:0006974, GO:0030488, GO:0002098
LALB_v3.1_00595	GO:0046872, GO:0061630, GO:0016567
LALB_v3.1_00299	GO:0005743, GO:0052650, GO:0042462, GO:0009644, GO:0010842, GO:0042574
LALB_v3.1_00567	GO:0005737, GO:0005844, GO:0030521, GO:0034599, GO:0071394, GO:0002181
LALB_v3.1_00567	GO:0005737, GO:0005844, GO:0030521, GO:0034599, GO:0071394, GO:0002181
LALB_v3.1_00396	GO:0005737, GO:0005829, GO:0005096, GO:0030336, GO:0007165
LALB_v3.1_00396	GO:0005737, GO:0005829, GO:0005096, GO:0030336, GO:0007165
LALB_v3.1_00396	GO:0005737, GO:0005829, GO:0005096, GO:0030336, GO:0007165
LALB_v3.1_00396	GO:0005737, GO:0005829, GO:0005096, GO:0030336, GO:0007165
LALB_v3.1_01036	.
LALB_v3.1_00663	GO:0005759, GO:0005739, GO:0051537, GO:0009055, GO:0046872, GO:0022900, GO:0140647, GO:0045998, GO:0006694
LALB_v3.1_00601	GO:0030424, GO:0005737, GO:0005829, GO:0030425, GO:0005874, GO:0005886, GO:0008017
LALB_v3.1_00601	GO:0030424, GO:0005737, GO:0005829, GO:0030425, GO:0005576, GO:0005874, GO:0005886, GO:0008017
LALB_v3.1_00601	GO:0030424, GO:0005737, GO:0005829, GO:0030425, GO:0005874, GO:0005886, GO:0008017
LALB_v3.1_00601	GO:0030424, GO:0005737, GO:0005829, GO:0030425, GO:0005874, GO:0005886, GO:0008017
LALB_v3.1_00068	.
LALB_v3.1_01038	.
LALB_v3.1_00398	.
LALB_v3.1_00827	GO:0005737, GO:0031966, GO:0005739, GO:0005634, GO:0008408, GO:0000175, GO:0046872, GO:0003676, GO:0070131, GO:0016444
LALB_v3.1_00827	GO:0005737, GO:0031966, GO:0005739, GO:0005634, GO:0008408, GO:0000175, GO:0046872, GO:0003676, GO:0070131, GO:0016444
LALB_v3.1_00727	GO:0005739, GO:0005524, GO:0046872, GO:0004775, GO:0006099
LALB_v3.1_00280	.
LALB_v3.1_01043	.
LALB_v3.1_00553	GO:0005829, GO:0005783, GO:0048500, GO:0005786, GO:0008312, GO:0003723, GO:0005047, GO:0030911, GO:0006614
LALB_v3.1_00147	GO:0005829, GO:0044717, GO:0044715, GO:0044716, GO:0000287, GO:0046057, GO:0046067, GO:0046712, GO:0055086
LALB_v3.1_00981	GO:0032590, GO:0005886, GO:0005549, GO:0004984, GO:0050911, GO:0007165
LALB_v3.1_00188	GO:0005853, GO:0005525, GO:0003924, GO:0003746, GO:0006412, GO:0006414
LALB_v3.1_00255	GO:0008239, GO:0070008, GO:0045087, GO:0006508
LALB_v3.1_00255	GO:0008239, GO:0070008, GO:0045087, GO:0006508
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00427	GO:0005737, GO:0005634, GO:0003723, GO:0006397, GO:0008380
LALB_v3.1_00559	GO:0005829, GO:0010008, GO:0005794, GO:0048471, GO:0140313, GO:0031267, GO:0061824, GO:1902018, GO:0060627
LALB_v3.1_01049	GO:0031085, GO:0005085, GO:1903232, GO:0016192
LALB_v3.1_01049	GO:0031085, GO:0005085, GO:1903232, GO:0016192
LALB_v3.1_00282	.
LALB_v3.1_00669	GO:0032154, GO:0031410, GO:0005829, GO:0005794, GO:0031985, GO:0000139, GO:0005802, GO:0070300, GO:0032266, GO:0070273, GO:0010314, GO:0031267, GO:0000915, GO:0036089, GO:0007030, GO:0043001, GO:0048194, GO:0007112, GO:0007110, GO:0007111, GO:0000281, GO:0090307, GO:0000301, GO:0006890, GO:0051225, GO:0007053, GO:0046718
LALB_v3.1_00154	GO:0005789, GO:0020037, GO:0005506, GO:0004497, GO:0016705
LALB_v3.1_01021	GO:0031902, GO:0005765, GO:0015179, GO:0046872, GO:0003333
LALB_v3.1_01021	GO:0031902, GO:0005765, GO:0015179, GO:0046872, GO:0003333
LALB_v3.1_00644	GO:0005737, GO:0005856, GO:0097228, GO:0005509
LALB_v3.1_00293	GO:0005634, GO:0000981, GO:0000978, GO:0008343, GO:0048856, GO:0048800, GO:0030154, GO:0007480, GO:0007476, GO:0008049, GO:0007399, GO:0006357, GO:0009415, GO:0007423
LALB_v3.1_00777	GO:0005730, GO:0005634, GO:0003677, GO:0003725, GO:0045893
LALB_v3.1_00034	GO:0005654, GO:0000786, GO:0005634, GO:0000812, GO:0003682, GO:0042393, GO:0042826, GO:0046872, GO:0031491, GO:0055074, GO:0006338, GO:0003015, GO:0061484, GO:0036335, GO:0042692, GO:0070317, GO:0000122, GO:1902164, GO:1905458, GO:0060261, GO:0006355, GO:0042129, GO:0045815
LALB_v3.1_00186	GO:0005923, GO:0005938, GO:0005911, GO:0097149, GO:0032154, GO:0005737, GO:0005829, GO:0030496, GO:0072686, GO:0016604, GO:0005654, GO:0005634, GO:0005096, GO:0005085, GO:0042803, GO:0031267, GO:0090630, GO:0032147, GO:0070830, GO:0030154, GO:0000902, GO:0071277, GO:0070301, GO:0071479, GO:0035556, GO:0000281, GO:0007399, GO:0043065, GO:0032467, GO:0043547, GO:0045666, GO:0042307, GO:0051260, GO:0015031, GO:0051988, GO:2000431, GO:0045859
LALB_v3.1_00186	GO:0005923, GO:0005938, GO:0005911, GO:0097149, GO:0032154, GO:0005737, GO:0005829, GO:0030496, GO:0072686, GO:0016604, GO:0005654, GO:0005634, GO:0005096, GO:0005085, GO:0042803, GO:0031267, GO:0090630, GO:0032147, GO:0070830, GO:0030154, GO:0000902, GO:0071277, GO:0070301, GO:0071479, GO:0035556, GO:0000281, GO:0007399, GO:0043065, GO:0032467, GO:0043547, GO:0045666, GO:0042307, GO:0051260, GO:0015031, GO:0051988, GO:2000431, GO:0045859
LALB_v3.1_00186	GO:0005923, GO:0005938, GO:0005911, GO:0097149, GO:0032154, GO:0005737, GO:0005829, GO:0030496, GO:0072686, GO:0016604, GO:0005654, GO:0005634, GO:0005096, GO:0005085, GO:0042803, GO:0031267, GO:0090630, GO:0032147, GO:0070830, GO:0030154, GO:0000902, GO:0071277, GO:0070301, GO:0071479, GO:0035556, GO:0000281, GO:0007399, GO:0043065, GO:0032467, GO:0043547, GO:0045666, GO:0042307, GO:0051260, GO:0015031, GO:0051988, GO:2000431, GO:0045859
LALB_v3.1_00186	GO:0005923, GO:0005938, GO:0005911, GO:0097149, GO:0032154, GO:0005737, GO:0005829, GO:0030496, GO:0072686, GO:0016604, GO:0005654, GO:0005634, GO:0005096, GO:0005085, GO:0042803, GO:0031267, GO:0090630, GO:0032147, GO:0070830, GO:0030154, GO:0000902, GO:0071277, GO:0070301, GO:0071479, GO:0035556, GO:0000281, GO:0007399, GO:0043065, GO:0032467, GO:0043547, GO:0045666, GO:0042307, GO:0051260, GO:0015031, GO:0051988, GO:2000431, GO:0045859
LALB_v3.1_00186	GO:0005923, GO:0005938, GO:0005911, GO:0097149, GO:0032154, GO:0005737, GO:0005829, GO:0030496, GO:0072686, GO:0016604, GO:0005654, GO:0005634, GO:0005096, GO:0005085, GO:0042803, GO:0031267, GO:0090630, GO:0032147, GO:0070830, GO:0030154, GO:0000902, GO:0071277, GO:0070301, GO:0071479, GO:0035556, GO:0000281, GO:0007399, GO:0043065, GO:0032467, GO:0043547, GO:0045666, GO:0042307, GO:0051260, GO:0015031, GO:0051988, GO:2000431, GO:0045859
LALB_v3.1_00877	GO:0046540, GO:0006397, GO:0008380
LALB_v3.1_01064	GO:0005524, GO:0160047, GO:0045127, GO:0009384, GO:0042742, GO:0045087, GO:0006044, GO:0019262, GO:0070434, GO:0032495
LALB_v3.1_00772	.
LALB_v3.1_00650	GO:0005856, GO:0005829, GO:0034709, GO:0005634, GO:0034715, GO:0005886, GO:0006884, GO:0006821, GO:0000387
LALB_v3.1_00343	GO:0000785, GO:0005634, GO:0003677, GO:0003700, GO:0001227, GO:0003690, GO:0000977, GO:1990837, GO:0000976, GO:1990830, GO:0001892, GO:0001701, GO:0000122, GO:0045944, GO:0006355, GO:0001829
LALB_v3.1_00905	GO:0005829, GO:0005783, GO:0005789, GO:0016020, GO:0048471, GO:0004419, GO:0046872, GO:0046951, GO:0006552
LALB_v3.1_00470	GO:0016020, GO:0140359, GO:0005524, GO:0016887, GO:0030587
LALB_v3.1_00560	.
LALB_v3.1_00872	GO:0015934, GO:0003723, GO:0003735, GO:0006412
LALB_v3.1_00338	GO:0016020, GO:0005886, GO:0005802, GO:0004252, GO:0051048, GO:0016485, GO:0045464
LALB_v3.1_00338	GO:0016020, GO:0005886, GO:0005802, GO:0004252, GO:0051048, GO:0016485, GO:0045464
LALB_v3.1_00422	GO:0005829, GO:0005769, GO:0120013, GO:0034498, GO:0120009
LALB_v3.1_00422	GO:0005829, GO:0005769, GO:0120013, GO:0034498, GO:0120009
LALB_v3.1_00422	GO:0005829, GO:0005769, GO:0120013, GO:0034498, GO:0120009
LALB_v3.1_00535	.
LALB_v3.1_00820	.
LALB_v3.1_00820	.
LALB_v3.1_00239	GO:0030686, GO:0005694, GO:0022625, GO:0016020, GO:0005730, GO:0045296, GO:0003730, GO:0048027, GO:0003723, GO:0000470, GO:0001649, GO:0042981, GO:2000772, GO:0032880
LALB_v3.1_00336	GO:0005654, GO:0005634, GO:0070876, GO:0006974, GO:0006281, GO:0010212
LALB_v3.1_00140	GO:0005604, GO:0062023, GO:0005576, GO:0005925, GO:0043256, GO:0048513, GO:0009887, GO:0070831, GO:0071711, GO:0055013, GO:0033627, GO:0016477, GO:0050829, GO:0003143, GO:0030198, GO:0008406, GO:0007476, GO:0045089, GO:0034446, GO:0009888
LALB_v3.1_00140	GO:0005604, GO:0062023, GO:0005576, GO:0005925, GO:0043256, GO:0048513, GO:0009887, GO:0070831, GO:0071711, GO:0055013, GO:0033627, GO:0016477, GO:0050829, GO:0003143, GO:0030198, GO:0008406, GO:0007476, GO:0045089, GO:0034446, GO:0009888
LALB_v3.1_00287	.
LALB_v3.1_00720	GO:0005737, GO:0031673, GO:0005634, GO:0048471, GO:0030018, GO:0046872, GO:0003676, GO:0003723, GO:0006915, GO:0001751, GO:0001654, GO:0046716, GO:0007517, GO:0000381, GO:0045924, GO:0010468, GO:0043484, GO:0050896, GO:0042052, GO:0007601
LALB_v3.1_00371	GO:0005654, GO:0005634, GO:0090575, GO:0005667, GO:0000981, GO:0046872, GO:0019904, GO:0000978, GO:0000976, GO:0001223, GO:0001222, GO:0055013, GO:0007049, GO:0001745, GO:0048568, GO:0035329, GO:0007480, GO:0007476, GO:0045892, GO:0007406, GO:0045944, GO:2000826, GO:0006357, GO:0007423, GO:0007525, GO:0072089, GO:0035220
